Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
,05:03:59,123,0.0,00:00,,3319,,6741.10,,,
,05:04:00,123,0.0,00:00,,3319,,6741.10,,,
,05:04:01,123,0.0,00:00,,3319,,6741.10,,,
,05:04:02,123,0.0,00:00,,3319,,6741.10,,,
,05:04:03,123,0.0,00:00,,3319,,6741.10,,,
,05:04:04,123,0.0,00:00,,3319,,6741.10,,,
,05:04:05,123,0.0,00:00,,3319,,6741.10,,,
,05:04:06,123,0.0,00:00,,3319,,6741.10,,,
,05:04:07,123,0.0,00:00,,3319,,6741.10,,,
,05:04:08,123,0.0,00:00,,3319,,6741.10,,,
,05:04:09,123,0.0,00:00,,3319,,6741.10,,,
,05:04:10,123,0.0,00:00,,3319,,6741.10,,,
,05:04:11,123,0.0,00:00,,3319,,6741.10,,,
,05:04:12,123,0.0,00:00,,3319,,6741.10,,,
,05:04:13,123,0.0,00:00,,3319,,6741.10,,,
,05:04:14,122,0.0,00:00,,3319,,6741.10,,,
,05:04:15,122,0.0,00:00,,3319,,6741.10,,,
,05:04:16,122,0.0,00:00,,3319,,6741.10,,,
,05:04:17,121,0.0,00:00,,3319,,6741.10,,,
,05:04:18,121,0.0,00:00,,3319,,6741.10,,,
,05:04:19,120,0.0,00:00,,3319,,6741.10,,,
,05:04:20,120,0.0,00:00,,3319,,6741.10,,,
,05:04:21,120,0.0,00:00,,3319,,6741.10,,,
,05:04:22,120,0.0,00:00,,3319,,6741.10,,,
,05:04:23,120,0.0,00:00,,3319,,6741.10,,,
,05:04:24,120,0.0,00:00,,3319,,6741.10,,,
,05:04:25,120,0.0,00:00,,3319,,6741.10,,,
,05:04:26,120,0.0,00:00,,3319,,6741.10,,,
,05:04:27,120,0.0,00:00,,3319,,6741.10,,,
,05:04:28,120,0.0,00:00,,3319,,6741.10,,,
,05:04:29,120,0.0,00:00,,3319,,6741.10,,,
,05:04:30,121,0.0,00:00,,3319,,6741.10,,,
,05:04:31,121,0.0,00:00,,3319,,6741.10,,,
,05:04:32,121,0.0,00:00,,3319,,6741.10,,,
,05:04:33,120,0.0,00:00,,3319,,6741.10,,,
,05:04:34,119,0.0,00:00,,3319,,6741.10,,,
,05:04:35,119,0.0,00:00,,3319,,6741.10,,,
,05:04:36,118,0.0,00:00,,3319,,6741.10,,,
,05:04:37,118,0.0,00:00,,3319,,6741.10,,,
,05:04:38,118,0.0,00:00,,3319,,6741.10,,,
,05:04:39,118,0.0,00:00,,3319,,6741.10,,,
,05:04:40,119,0.0,00:00,,3319,,6741.10,,,
,05:04:41,119,0.0,00:00,,3319,,6741.10,,,
,05:04:42,120,0.0,00:00,,3319,,6741.10,,,
,05:04:43,121,0.0,00:00,,3319,,6741.10,,,
,05:04:44,122,0.0,00:00,,3319,,6741.10,,,
,05:04:45,123,0.0,00:00,,3319,,6741.10,,,
,05:04:46,124,0.0,00:00,,3319,,6741.10,,,
,05:04:47,124,0.0,00:00,,3319,,6741.10,,,
,05:04:48,124,0.0,00:00,,3319,,6741.10,,,
,05:04:49,124,0.0,00:00,,3319,,6741.10,,,
,05:04:50,125,0.0,00:00,,3319,,6741.10,,,
,05:04:51,125,0.0,00:00,,3319,,6741.10,,,
,05:04:52,125,1.3,46:09,,3319,,6741.10,,,
,05:04:53,125,2.4,25:00,,3319,,6741.30,,,
,05:04:54,126,3.5,17:09,,3319,,6741.80,,,
,05:04:55,126,3.9,15:23,,3319,,6742.70,,,
,05:04:56,127,4.0,15:00,,3320,,6744.10,,,
,05:04:57,128,3.9,15:23,,3320,,6745.00,,,
,05:04:58,127,3.9,15:23,,3320,,6746.10,,,
,05:04:59,127,3.8,15:47,,3320,,6747.60,,,
,05:05:00,126,3.8,15:47,,3320,,6749.00,,,
,05:05:01,126,3.8,15:47,,3320,,6750.40,,,
,05:05:02,126,3.6,16:40,,3320,,6751.70,,,
,05:05:03,126,3.2,18:45,,3320,,6752.80,,,
,05:05:04,127,2.4,25:00,,3320,,6753.50,,,
,05:05:05,127,1.6,37:30,,3320,,6753.80,,,
,05:05:06,128,0.9,66:40,,3320,,6753.80,,,
,05:05:07,128,0.0,00:00,,3320,,6753.80,,,
,05:05:08,128,0.0,00:00,,3319,,6753.80,,,
,05:05:09,128,0.0,00:00,,3319,,6753.80,,,
,05:05:10,129,0.0,00:00,,3319,,6753.80,,,
,05:05:11,129,1.2,50:00,,3319,,6753.80,,,
,05:05:12,130,2.5,24:00,,3319,,6753.80,,,
,05:05:13,130,3.6,16:40,,3319,,6754.00,,,
,05:05:14,130,4.1,14:38,,3319,,6754.30,,,
,05:05:15,130,4.1,14:38,,3319,,6754.40,,,
,05:05:16,130,4.0,15:00,,3319,,6755.40,,,
,05:05:17,130,3.9,15:23,,3319,,6756.80,,,
,05:05:18,130,4.0,15:00,,3319,,6758.20,,,
,05:05:19,130,4.2,14:17,,3319,,6759.80,,,
,05:05:20,129,4.3,13:57,,3319,,6761.50,,,
,05:05:21,128,4.4,13:38,,3319,,6763.10,,,
,05:05:22,128,4.6,13:03,,3319,,6764.50,,,
,05:05:23,129,4.8,12:30,,3319,,6765.70,,,
,05:05:24,129,4.9,12:15,,3319,,6767.20,,,
,05:05:25,129,5.0,12:00,,3319,,6768.50,,,
,05:05:26,130,5.0,12:00,,3319,,6770.10,,,
,05:05:27,130,4.9,12:15,,3319,,6771.70,,,
,05:05:28,131,4.8,12:30,,3319,,6773.00,,,
,05:05:29,132,4.7,12:46,,3319,,6774.20,,,
,05:05:30,132,4.6,13:03,,3319,,6775.50,,,
,05:05:31,133,4.6,13:03,,3319,,6776.80,,,
,05:05:32,132,4.6,13:03,,3319,,6778.20,,,
,05:05:33,132,4.5,13:20,,3319,,6779.40,,,
,05:05:34,132,4.4,13:38,,3319,,6780.70,,,
,05:05:35,132,4.3,13:57,,3319,,6781.50,,,
,05:05:36,132,4.2,14:17,,3319,,6782.50,,,
,05:05:37,133,4.2,14:17,,3319,,6783.70,,,
,05:05:38,133,4.2,14:17,,3319,,6785.00,,,
,05:05:39,133,4.1,14:38,,3319,,6786.20,,,
,05:05:40,133,4.0,15:00,,3319,,6786.90,,,
,05:05:41,133,3.9,15:23,,3319,,6787.60,,,
,05:05:42,133,3.6,16:40,,3319,,6788.20,,,
,05:05:43,134,3.4,17:39,,3319,,6788.40,,,
,05:05:44,134,0.0,00:00,,3319,,6788.50,,,
,05:05:45,134,0.0,00:00,,3319,,6788.50,,,
,05:05:46,135,0.0,00:00,,3319,,6788.50,,,
,05:05:47,135,0.0,00:00,,3319,,6788.50,,,
,05:05:48,135,0.0,00:00,,3319,,6788.50,,,
,05:05:49,135,0.0,00:00,,3319,,6788.50,,,
,05:05:50,134,0.0,00:00,,3319,,6788.50,,,
,05:05:51,133,0.0,00:00,,3319,,6788.50,,,
,05:05:52,132,0.0,00:00,,3319,,6788.50,,,
,05:05:53,131,0.0,00:00,,3319,,6788.50,,,
,05:05:54,130,0.0,00:00,,3318,,6788.50,,,
,05:05:55,129,0.0,00:00,,3318,,6788.50,,,
,05:05:56,128,0.0,00:00,,3318,,6788.50,,,
,05:05:57,127,0.0,00:00,,3318,,6788.50,,,
,05:05:58,126,0.0,00:00,,3318,,6788.50,,,
,05:05:59,125,0.7,85:43,,3318,,6788.50,,,
,05:06:00,124,1.5,40:00,,3318,,6788.50,,,
,05:06:01,124,2.2,27:16,,3318,,6788.50,,,
,05:06:02,123,2.4,25:00,,3318,,6788.50,,,
,05:06:03,123,2.7,22:13,,3318,,6788.50,,,
,05:06:04,123,3.3,18:11,,3318,,6788.50,,,
,05:06:05,123,4.0,15:00,,3318,,6788.50,,,
,05:06:06,123,4.4,13:38,,3318,,6789.80,,,
,05:06:07,123,4.4,13:38,,3318,,6791.30,,,
,05:06:08,124,4.2,14:17,,3318,,6792.90,,,
,05:06:09,124,4.2,14:17,,3318,,6794.60,,,
,05:06:10,124,4.3,13:57,,3318,,6795.90,,,
,05:06:11,124,4.6,13:03,,3318,,6797.50,,,
,05:06:12,124,4.4,13:38,,3318,,6799.20,,,
,05:06:13,123,4.1,14:38,,3318,,6800.80,,,
,05:06:14,123,4.1,14:38,,3318,,6801.70,,,
,05:06:15,123,4.1,14:38,,3318,,6802.60,,,
,05:06:16,123,4.0,15:00,,3318,,6803.80,,,
,05:06:17,123,4.0,15:00,,3318,,6805.00,,,
,05:06:18,123,4.0,15:00,,3318,,6806.00,,,
,05:06:19,122,4.0,15:00,,3318,,6807.10,,,
,05:06:20,123,4.0,15:00,,3318,,6808.20,,,
,05:06:21,123,4.0,15:00,,3318,,6809.30,,,
,05:06:22,123,4.1,14:38,,3318,,6810.50,,,
,05:06:23,123,4.2,14:17,,3318,,6811.80,,,
,05:06:24,123,4.2,14:17,,3318,,6813.10,,,
,05:06:25,123,4.3,13:57,,3318,,6814.30,,,
,05:06:26,124,4.3,13:57,,3318,,6815.70,,,
,05:06:27,124,4.2,14:17,,3318,,6816.90,,,
,05:06:28,125,4.2,14:17,,3318,,6818.10,,,
,05:06:29,125,4.2,14:17,,3318,,6819.00,,,
,05:06:30,125,4.1,14:38,,3318,,6820.00,,,
,05:06:31,125,4.0,15:00,,3318,,6821.10,,,
,05:06:32,125,3.8,15:47,,3318,,6822.00,,,
,05:06:33,125,3.5,17:09,,3318,,6822.50,,,
,05:06:34,125,3.2,18:45,,3318,,6822.70,,,
,05:06:35,125,3.0,20:00,,3318,,6822.70,,,
,05:06:36,126,0.0,00:00,,3318,,6822.70,,,
,05:06:37,126,0.0,00:00,,3318,,6822.70,,,
,05:06:38,127,0.0,00:00,,3318,,6822.70,,,
,05:06:39,128,0.0,00:00,,3318,,6822.70,,,
,05:06:40,128,0.0,00:00,,3318,,6822.70,,,
,05:06:41,128,0.0,00:00,,3318,,6822.70,,,
,05:06:42,128,0.0,00:00,,3318,,6822.70,,,
,05:06:43,128,0.0,00:00,,3318,,6822.70,,,
,05:06:44,128,0.0,00:00,,3318,,6822.70,,,
,05:06:45,129,0.0,00:00,,3318,,6822.70,,,
,05:06:46,129,0.0,00:00,,3318,,6822.70,,,
,05:06:47,129,0.0,00:00,,3318,,6822.70,,,
,05:06:48,130,0.0,00:00,,3318,,6822.70,,,
,05:06:49,130,0.0,00:00,,3318,,6822.70,,,
,05:06:50,130,0.0,00:00,,3318,,6822.70,,,
,05:06:51,131,0.0,00:00,,3318,,6822.70,,,
,05:06:52,131,0.0,00:00,,3318,,6822.70,,,
,05:06:53,131,0.0,00:00,,3318,,6822.70,,,
,05:06:54,132,0.0,00:00,,3318,,6822.70,,,
,05:06:55,133,0.0,00:00,,3318,,6822.70,,,
,05:06:56,133,0.0,00:00,,3318,,6822.70,,,
,05:06:57,134,0.0,00:00,,3318,,6822.70,,,
,05:06:58,134,0.0,00:00,,3318,,6822.70,,,
,05:06:59,134,0.0,00:00,,3318,,6822.70,,,
,05:07:00,134,0.0,00:00,,3318,,6822.70,,,
,05:07:01,134,0.0,00:00,,3318,,6822.70,,,
,05:07:02,133,0.0,00:00,,3318,,6822.70,,,
,05:07:03,133,0.0,00:00,,3318,,6822.70,,,
,05:07:04,133,0.0,00:00,,3318,,6822.70,,,
,05:07:05,132,0.0,00:00,,3318,,6822.70,,,
,05:07:06,132,0.0,00:00,,3318,,6822.70,,,
,05:07:07,131,0.0,00:00,,3318,,6822.70,,,
,05:07:08,131,0.0,00:00,,3318,,6822.70,,,
,05:07:09,131,0.0,00:00,,3318,,6822.70,,,
,05:07:10,132,0.0,00:00,,3318,,6822.70,,,
,05:07:11,132,0.0,00:00,,3318,,6822.70,,,
,05:07:12,133,0.0,00:00,,3318,,6822.70,,,
,05:07:13,133,0.0,00:00,,3318,,6822.70,,,
,05:07:14,133,0.0,00:00,,3319,,6822.70,,,
,05:07:15,133,0.0,00:00,,3319,,6822.70,,,
,05:07:16,133,0.0,00:00,,3319,,6822.70,,,
,05:07:17,132,0.0,00:00,,3319,,6822.70,,,
,05:07:18,132,0.0,00:00,,3319,,6822.70,,,
,05:07:19,132,0.0,00:00,,3319,,6822.70,,,
,05:07:20,133,0.0,00:00,,3319,,6822.70,,,
,05:07:21,133,0.0,00:00,,3319,,6822.70,,,
,05:07:22,134,0.0,00:00,,3319,,6822.70,,,
,05:07:23,134,0.0,00:00,,3319,,6822.70,,,
,05:07:24,134,0.0,00:00,,3319,,6822.70,,,
,05:07:25,135,0.0,00:00,,3319,,6822.70,,,
,05:07:26,135,0.0,00:00,,3319,,6822.70,,,
,05:07:27,135,0.0,00:00,,3319,,6822.70,,,
,05:07:28,134,0.0,00:00,,3319,,6822.70,,,
,05:07:29,134,0.0,00:00,,3319,,6822.70,,,
,05:07:30,133,0.0,00:00,,3319,,6822.70,,,
,05:07:31,132,0.0,00:00,,3319,,6822.70,,,
,05:07:32,131,0.0,00:00,,3319,,6822.70,,,
,05:07:33,131,0.0,00:00,,3319,,6822.70,,,
,05:07:34,131,0.0,00:00,,3319,,6822.70,,,
,05:07:35,130,0.0,00:00,,3319,,6822.70,,,
,05:07:36,130,0.0,00:00,,3319,,6822.70,,,
,05:07:37,131,0.0,00:00,,3319,,6822.70,,,
,05:07:38,131,0.0,00:00,,3319,,6822.70,,,
,05:07:39,131,0.0,00:00,,3319,,6822.70,,,
,05:07:40,131,0.0,00:00,,3319,,6822.70,,,
,05:07:41,130,0.0,00:00,,3319,,6822.70,,,
,05:07:42,129,0.0,00:00,,3319,,6822.70,,,
,05:07:43,128,0.0,00:00,,3319,,6822.70,,,
,05:07:44,127,0.0,00:00,,3319,,6822.70,,,
,05:07:45,127,0.0,00:00,,3319,,6822.70,,,
,05:07:46,126,0.0,00:00,,3319,,6822.70,,,
,05:07:47,126,0.0,00:00,,3319,,6822.70,,,
,05:07:48,125,0.0,00:00,,3319,,6822.70,,,
,05:07:49,125,0.0,00:00,,3319,,6822.70,,,
,05:07:50,125,0.0,00:00,,3319,,6822.70,,,
,05:07:51,125,0.0,00:00,,3319,,6822.70,,,
,05:07:52,124,0.0,00:00,,3319,,6822.70,,,
,05:07:53,124,0.0,00:00,,3319,,6822.70,,,
,05:07:54,123,0.0,00:00,,3319,,6822.70,,,
,05:07:55,123,0.0,00:00,,3319,,6822.70,,,
,05:07:56,123,0.0,00:00,,3319,,6822.70,,,
,05:07:57,123,0.0,00:00,,3319,,6822.70,,,
,05:07:58,122,0.0,00:00,,3319,,6822.70,,,
,05:07:59,122,0.0,00:00,,3319,,6822.70,,,
,05:08:00,121,0.0,00:00,,3319,,6822.70,,,
,05:08:01,120,0.0,00:00,,3319,,6822.70,,,
,05:08:02,119,0.0,00:00,,3319,,6822.70,,,
,05:08:03,118,0.0,00:00,,3319,,6822.70,,,
,05:08:04,117,0.0,00:00,,3319,,6822.70,,,
,05:08:05,117,0.0,00:00,,3319,,6822.70,,,
,05:08:06,116,0.0,00:00,,3319,,6822.70,,,
,05:08:07,116,0.0,00:00,,3319,,6822.70,,,
,05:08:08,116,0.0,00:00,,3319,,6822.70,,,
,05:08:09,116,0.0,00:00,,3319,,6822.70,,,
,05:08:10,116,0.0,00:00,,3319,,6822.70,,,
,05:08:11,117,0.0,00:00,,3319,,6822.70,,,
,05:08:12,116,0.0,00:00,,3319,,6822.70,,,
,05:08:13,115,0.0,00:00,,3319,,6822.70,,,
,05:08:14,114,0.0,00:00,,3319,,6822.70,,,
,05:08:15,114,0.0,00:00,,3319,,6822.70,,,
,05:08:16,113,0.0,00:00,,3319,,6822.70,,,
,05:08:17,112,0.0,00:00,,3319,,6822.70,,,
,05:08:18,112,0.0,00:00,,3319,,6822.70,,,
,05:08:19,112,0.0,00:00,,3319,,6822.70,,,
,05:08:20,112,0.0,00:00,,3319,,6822.70,,,
,05:08:21,112,0.0,00:00,,3319,,6822.70,,,
,05:08:22,112,0.0,00:00,,3319,,6822.70,,,
,05:08:23,112,0.0,00:00,,3319,,6822.70,,,
,05:08:24,112,0.0,00:00,,3319,,6822.70,,,
,05:08:25,112,0.0,00:00,,3319,,6822.70,,,
,05:08:26,112,0.0,00:00,,3319,,6822.70,,,
,05:08:27,112,0.0,00:00,,3319,,6822.70,,,
,05:08:28,112,0.0,00:00,,3319,,6822.70,,,
,05:08:29,112,0.0,00:00,,3319,,6822.70,,,
,05:08:30,112,0.0,00:00,,3319,,6822.70,,,
,05:08:31,111,0.0,00:00,,3319,,6822.70,,,
,05:08:32,111,0.0,00:00,,3319,,6822.70,,,
,05:08:33,110,0.0,00:00,,3319,,6822.70,,,
,05:08:34,111,0.0,00:00,,3319,,6822.70,,,
,05:08:35,111,0.0,00:00,,3319,,6822.70,,,
,05:08:36,112,0.0,00:00,,3319,,6822.70,,,
,05:08:37,113,0.0,00:00,,3319,,6822.70,,,
,05:08:38,114,0.0,00:00,,3319,,6822.70,,,
,05:08:39,115,0.0,00:00,,3319,,6822.70,,,
,05:08:40,116,0.0,00:00,,3319,,6822.70,,,
,05:08:41,116,0.0,00:00,,3319,,6822.70,,,
,05:08:42,117,0.0,00:00,,3319,,6822.70,,,
,05:08:43,117,0.0,00:00,,3319,,6822.70,,,
,05:08:44,118,0.0,00:00,,3319,,6822.70,,,
,05:08:45,119,0.0,00:00,,3319,,6822.70,,,
,05:08:46,118,0.0,00:00,,3319,,6822.70,,,
,05:08:47,118,0.0,00:00,,3319,,6822.70,,,
,05:08:48,118,0.0,00:00,,3319,,6822.70,,,
,05:08:49,117,0.0,00:00,,3319,,6822.70,,,
,05:08:50,117,0.0,00:00,,3319,,6822.70,,,
,05:08:51,116,0.0,00:00,,3319,,6822.70,,,
,05:08:52,116,0.0,00:00,,3319,,6822.70,,,
,05:08:53,115,0.0,00:00,,3319,,6822.70,,,
,05:08:54,115,0.0,00:00,,3319,,6822.70,,,
,05:08:55,115,0.0,00:00,,3319,,6822.70,,,
,05:08:56,115,0.0,00:00,,3319,,6822.70,,,
,05:08:57,115,0.0,00:00,,3319,,6822.70,,,
,05:08:58,115,0.0,00:00,,3319,,6822.70,,,
,05:08:59,114,0.0,00:00,,3319,,6822.70,,,
,05:09:00,114,0.0,00:00,,3319,,6822.70,,,
,05:09:01,115,0.0,00:00,,3319,,6822.70,,,
,05:09:02,114,0.0,00:00,,3319,,6822.70,,,
,05:09:03,114,0.0,00:00,,3319,,6822.70,,,
,05:09:04,114,0.0,00:00,,3319,,6822.70,,,
,05:09:05,113,0.0,00:00,,3319,,6822.70,,,
,05:09:06,113,0.0,00:00,,3319,,6822.70,,,
,05:09:07,112,0.0,00:00,,3319,,6822.70,,,
,05:09:08,113,0.0,00:00,,3319,,6822.70,,,
,05:09:09,113,0.0,00:00,,3319,,6822.70,,,
,05:09:10,113,0.0,00:00,,3319,,6822.70,,,
,05:09:11,113,0.0,00:00,,3319,,6822.70,,,
,05:09:12,113,0.0,00:00,,3319,,6822.70,,,
,05:09:13,114,0.0,00:00,,3319,,6822.70,,,
,05:09:14,114,0.0,00:00,,3319,,6822.70,,,
,05:09:15,115,0.0,00:00,,3319,,6822.70,,,
,05:09:16,116,0.0,00:00,,3319,,6822.70,,,
,05:09:17,118,0.0,00:00,,3319,,6822.70,,,
,05:09:18,119,0.0,00:00,,3319,,6822.70,,,
,05:09:19,120,0.0,00:00,,3319,,6822.70,,,
,05:09:20,122,0.0,00:00,,3319,,6822.70,,,
,05:09:21,123,0.0,00:00,,3319,,6822.70,,,
,05:09:22,123,0.0,00:00,,3319,,6822.70,,,
,05:09:23,123,0.0,00:00,,3319,,6822.70,,,
,05:09:24,123,0.0,00:00,,3319,,6822.70,,,
,05:09:25,123,0.0,00:00,,3319,,6822.70,,,
,05:09:26,123,0.0,00:00,,3319,,6822.70,,,
,05:09:27,123,0.0,00:00,,3319,,6822.70,,,
,05:09:28,123,0.0,00:00,,3319,,6822.70,,,
,05:09:29,123,0.0,00:00,,3319,,6822.70,,,
,05:09:30,123,0.0,00:00,,3319,,6822.70,,,
,05:09:31,123,0.0,00:00,,3319,,6822.70,,,
,05:09:32,123,1.4,42:51,,3319,,6822.70,,,
,05:09:33,123,2.5,24:00,,3319,,6822.70,,,
,05:09:34,123,3.3,18:11,,3319,,6822.70,,,
,05:09:35,123,3.3,18:11,,3319,,6822.80,,,
,05:09:36,124,3.1,19:21,,3319,,6822.80,,,
,05:09:37,124,2.8,21:26,,3319,,6823.20,,,
,05:09:38,125,2.7,22:13,,3319,,6824.10,,,
,05:09:39,126,2.4,25:00,,3319,,6825.10,,,
,05:09:40,127,1.9,31:35,,3319,,6826.00,,,
,05:09:41,128,1.3,46:09,,3319,,6826.90,,,
,05:09:42,128,1.0,60:00,,3319,,6827.30,,,
,05:09:43,129,0.0,00:00,,3319,,6827.40,,,
,05:09:44,128,0.0,00:00,,3319,,6827.40,,,
,05:09:45,128,0.0,00:00,,3319,,6827.40,,,
,05:09:46,128,0.0,00:00,,3319,,6827.40,,,
,05:09:47,128,0.0,00:00,,3319,,6827.40,,,
,05:09:48,128,0.0,00:00,,3319,,6827.40,,,
,05:09:49,128,0.0,00:00,,3319,,6827.40,,,
,05:09:50,128,0.0,00:00,,3319,,6827.40,,,
,05:09:51,128,0.0,00:00,,3319,,6827.40,,,
,05:09:52,127,0.0,00:00,,3319,,6827.40,,,
,05:09:53,127,0.0,00:00,,3319,,6827.40,,,
,05:09:54,126,0.0,00:00,,3319,,6827.40,,,
,05:09:55,125,0.0,00:00,,3319,,6827.40,,,
,05:09:56,124,0.0,00:00,,3319,,6827.40,,,
,05:09:57,123,0.0,00:00,,3319,,6827.40,,,
,05:09:58,123,0.0,00:00,,3319,,6827.40,,,
,05:09:59,122,0.0,00:00,,3319,,6827.40,,,
,05:10:00,123,0.0,00:00,,3319,,6827.40,,,
,05:10:01,124,0.0,00:00,,3319,,6827.40,,,
,05:10:02,124,0.0,00:00,,3319,,6827.40,,,
,05:10:03,125,0.9,66:40,,3319,,6827.40,,,
,05:10:04,126,1.7,35:18,,3319,,6827.40,,,
,05:10:05,127,2.1,28:34,,3319,,6827.50,,,
,05:10:06,128,1.6,37:30,,3319,,6827.60,,,
,05:10:07,128,1.2,50:00,,3319,,6827.60,,,
,05:10:08,128,0.9,66:40,,3319,,6827.60,,,
,05:10:09,129,0.0,00:00,,3319,,6827.60,,,
,05:10:10,128,0.0,00:00,,3319,,6827.60,,,
,05:10:11,128,0.0,00:00,,3319,,6827.60,,,
,05:10:12,128,0.0,00:00,,3319,,6827.60,,,
,05:10:13,128,0.0,00:00,,3319,,6827.60,,,
,05:10:14,128,0.0,00:00,,3319,,6827.60,,,
,05:10:15,128,0.0,00:00,,3319,,6827.60,,,
,05:10:16,128,0.0,00:00,,3319,,6827.60,,,
,05:10:17,128,0.0,00:00,,3319,,6827.60,,,
,05:10:18,128,0.0,00:00,,3319,,6827.60,,,
,05:10:19,128,0.0,00:00,,3319,,6827.60,,,
,05:10:20,128,1.1,54:33,,3319,,6827.60,,,
,05:10:21,128,1.4,42:51,,3319,,6827.60,,,
,05:10:22,127,0.0,00:00,,3319,,6827.60,,,
,05:10:23,127,0.0,00:00,,3319,,6827.60,,,
,05:10:24,127,0.0,00:00,,3319,,6827.60,,,
,05:10:25,127,0.0,00:00,,3319,,6827.60,,,
,05:10:26,127,0.0,00:00,,3319,,6827.60,,,
,05:10:27,126,0.0,00:00,,3319,,6827.60,,,
,05:10:28,126,0.0,00:00,,3319,,6827.60,,,
,05:10:29,125,0.0,00:00,,3319,,6827.60,,,
,05:10:30,125,0.0,00:00,,3319,,6827.60,,,
,05:10:31,125,0.0,00:00,,3319,,6827.60,,,
,05:10:32,125,0.0,00:00,,3319,,6827.60,,,
,05:10:33,125,0.0,00:00,,3319,,6827.60,,,
,05:10:34,124,0.0,00:00,,3319,,6827.60,,,
,05:10:35,124,0.0,00:00,,3319,,6827.60,,,
,05:10:36,123,0.0,00:00,,3319,,6827.60,,,
,05:10:37,123,0.0,00:00,,3319,,6827.60,,,
,05:10:38,123,0.0,00:00,,3319,,6827.60,,,
,05:10:39,123,0.0,00:00,,3319,,6827.60,,,
,05:10:40,123,0.0,00:00,,3319,,6827.60,,,
,05:10:41,123,0.0,00:00,,3319,,6827.60,,,
,05:10:42,122,0.0,00:00,,3319,,6827.60,,,
,05:10:43,121,0.0,00:00,,3319,,6827.60,,,
,05:10:44,120,0.0,00:00,,3319,,6827.60,,,
,05:10:45,120,0.0,00:00,,3319,,6827.60,,,
,05:10:46,119,0.0,00:00,,3319,,6827.60,,,
,05:10:47,119,0.0,00:00,,3319,,6827.60,,,
,05:10:48,118,0.0,00:00,,3319,,6827.60,,,
,05:10:49,118,0.0,00:00,,3319,,6827.60,,,
,05:10:50,118,0.0,00:00,,3319,,6827.60,,,
,05:10:51,117,0.0,00:00,,3319,,6827.60,,,
,05:10:52,117,0.0,00:00,,3319,,6827.60,,,
,05:10:53,116,0.0,00:00,,3319,,6827.60,,,
,05:10:54,116,0.0,00:00,,3319,,6827.60,,,
,05:10:55,116,0.0,00:00,,3319,,6827.60,,,
,05:10:56,116,0.0,00:00,,3319,,6827.60,,,
,05:10:57,116,0.0,00:00,,3319,,6827.60,,,
,05:10:58,116,0.0,00:00,,3319,,6827.60,,,
,05:10:59,116,0.0,00:00,,3319,,6827.60,,,
,05:11:00,116,0.0,00:00,,3319,,6827.60,,,
,05:11:01,116,0.0,00:00,,3319,,6827.60,,,
,05:11:02,116,0.0,00:00,,3319,,6827.60,,,
,05:11:03,116,0.0,00:00,,3319,,6827.60,,,
,05:11:04,116,0.0,00:00,,3319,,6827.60,,,
,05:11:05,116,0.0,00:00,,3319,,6827.60,,,
,05:11:06,116,0.0,00:00,,3319,,6827.60,,,
,05:11:07,116,0.0,00:00,,3319,,6827.60,,,
,05:11:08,116,0.0,00:00,,3319,,6827.60,,,
,05:11:09,116,0.0,00:00,,3319,,6827.60,,,
,05:11:10,115,0.0,00:00,,3319,,6827.60,,,
,05:11:11,114,0.0,00:00,,3319,,6827.60,,,
,05:11:12,114,0.0,00:00,,3319,,6827.60,,,
,05:11:13,113,0.0,00:00,,3319,,6827.60,,,
,05:11:14,113,0.0,00:00,,3319,,6827.60,,,
,05:11:15,112,0.0,00:00,,3319,,6827.60,,,
,05:11:16,112,0.0,00:00,,3319,,6827.60,,,
,05:11:17,111,0.0,00:00,,3319,,6827.60,,,
,05:11:18,111,0.0,00:00,,3319,,6827.60,,,
,05:11:19,111,0.0,00:00,,3319,,6827.60,,,
,05:11:20,111,0.0,00:00,,3319,,6827.60,,,
,05:11:21,112,0.0,00:00,,3319,,6827.60,,,
,05:11:22,112,0.0,00:00,,3319,,6827.60,,,
,05:11:23,112,0.0,00:00,,3319,,6827.60,,,
,05:11:24,113,0.0,00:00,,3319,,6827.60,,,
,05:11:25,113,0.0,00:00,,3319,,6827.60,,,
,05:11:26,113,0.0,00:00,,3319,,6827.60,,,
,05:11:27,113,0.0,00:00,,3319,,6827.60,,,
,05:11:28,113,0.0,00:00,,3319,,6827.60,,,
,05:11:29,113,0.0,00:00,,3319,,6827.60,,,
,05:11:30,112,0.0,00:00,,3319,,6827.60,,,
,05:11:31,112,0.0,00:00,,3319,,6827.60,,,
,05:11:32,112,0.0,00:00,,3319,,6827.60,,,
,05:11:33,112,0.0,00:00,,3319,,6827.60,,,
,05:11:34,113,0.0,00:00,,3319,,6827.60,,,
,05:11:35,114,0.0,00:00,,3319,,6827.60,,,
,05:11:36,115,0.0,00:00,,3319,,6827.60,,,
,05:11:37,115,0.0,00:00,,3319,,6827.60,,,
,05:11:38,116,0.0,00:00,,3319,,6827.60,,,
,05:11:39,117,0.0,00:00,,3319,,6827.60,,,
,05:11:40,117,0.0,00:00,,3319,,6827.60,,,
,05:11:41,117,0.0,00:00,,3319,,6827.60,,,
,05:11:42,116,0.0,00:00,,3319,,6827.60,,,
