Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
,02:31:24,151,0.0,00:00,,2773,,5449.70,,,
,02:31:25,152,0.0,00:00,,2773,,5449.70,,,
,02:31:26,151,0.0,00:00,,2773,,5449.70,,,
,02:31:27,151,1.2,50:00,,2773,,5449.70,,,
,02:31:28,151,1.5,40:00,,2773,,5449.90,,,
,02:31:29,150,1.9,31:35,,2773,,5449.90,,,
,02:31:30,150,2.1,28:34,,2773,,5450.10,,,
,02:31:31,149,2.2,27:16,,2773,,5450.10,,,
,02:31:32,149,2.1,28:34,,2773,,5451.00,,,
,02:31:33,149,2.0,30:00,,2773,,5451.50,,,
,02:31:34,149,2.1,28:34,,2773,,5452.40,,,
,02:31:35,149,2.2,27:16,,2773,,5453.30,,,
,02:31:36,149,2.1,28:34,,2773,,5454.30,,,
,02:31:37,149,1.9,31:35,,2773,,5455.00,,,
,02:31:38,148,1.7,35:18,,2773,,5455.30,,,
,02:31:39,148,1.5,40:00,,2773,,5456.00,,,
,02:31:40,149,1.6,37:30,,2773,,5456.30,,,
,02:31:41,149,1.7,35:18,,2773,,5456.70,,,
,02:31:42,149,1.8,33:20,,2773,,5457.60,,,
,02:31:43,148,1.8,33:20,,2773,,5457.90,,,
,02:31:44,148,1.8,33:20,,2773,,5458.70,,,
,02:31:45,148,1.7,35:18,,2773,,5459.00,,,
,02:31:46,148,1.6,37:30,,2773,,5459.20,,,
,02:31:47,147,1.6,37:30,,2773,,5459.70,,,
,02:31:48,146,1.5,40:00,,2773,,5460.10,,,
,02:31:49,146,1.5,40:00,,2773,,5460.70,,,
,02:31:50,146,1.4,42:51,,2773,,5461.20,,,
,02:31:51,146,1.4,42:51,,2773,,5461.30,,,
,02:31:52,146,0.0,00:00,,2773,,5461.30,,,
,02:31:53,146,0.0,00:00,,2774,,5461.30,,,
,02:31:54,146,0.0,00:00,,2774,,5461.30,,,
,02:31:55,146,0.0,00:00,,2774,,5461.30,,,
,02:31:56,146,0.9,66:40,,2774,,5461.30,,,
,02:31:57,147,1.5,40:00,,2774,,5461.30,,,
,02:31:58,147,1.7,35:18,,2774,,5461.30,,,
,02:31:59,147,1.3,46:09,,2774,,5461.40,,,
,02:32:00,147,1.5,40:00,,2774,,5461.40,,,
,02:32:01,147,1.8,33:20,,2774,,5461.90,,,
,02:32:02,147,2.5,24:00,,2774,,5463.00,,,
,02:32:03,147,2.6,23:05,,2774,,5464.10,,,
,02:32:04,146,2.8,21:26,,2774,,5465.10,,,
,02:32:05,146,2.7,22:13,,2774,,5466.10,,,
,02:32:06,147,2.8,21:26,,2774,,5467.20,,,
,02:32:07,147,2.6,23:05,,2774,,5468.00,,,
,02:32:08,147,2.6,23:05,,2774,,5468.80,,,
,02:32:09,147,2.6,23:05,,2774,,5469.80,,,
,02:32:10,147,2.6,23:05,,2774,,5471.00,,,
,02:32:11,148,2.5,24:00,,2774,,5471.80,,,
,02:32:12,148,2.5,24:00,,2774,,5472.50,,,
,02:32:13,148,2.5,24:00,,2774,,5473.10,,,
,02:32:14,150,2.5,24:00,,2774,,5473.90,,,
,02:32:15,151,2.5,24:00,,2774,,5474.60,,,
,02:32:16,152,2.6,23:05,,2774,,5475.50,,,
,02:32:17,153,2.7,22:13,,2774,,5476.30,,,
,02:32:18,154,2.6,23:05,,2774,,5477.20,,,
,02:32:19,154,2.6,23:05,,2774,,5478.00,,,
,02:32:20,154,2.5,24:00,,2774,,5478.40,,,
,02:32:21,153,2.6,23:05,,2774,,5479.30,,,
,02:32:22,153,2.8,21:26,,2774,,5480.40,,,
,02:32:23,153,3.0,20:00,,2774,,5481.60,,,
,02:32:24,153,3.2,18:45,,2774,,5482.70,,,
,02:32:25,153,3.3,18:11,,2775,,5484.00,,,
,02:32:26,153,3.4,17:39,,2775,,5485.10,,,
,02:32:27,153,3.4,17:39,,2775,,5486.20,,,
,02:32:28,153,3.4,17:39,,2775,,5487.10,,,
,02:32:29,153,3.4,17:39,,2775,,5488.40,,,
,02:32:30,153,3.3,18:11,,2775,,5489.50,,,
,02:32:31,153,3.3,18:11,,2775,,5490.30,,,
,02:32:32,153,3.3,18:11,,2775,,5490.90,,,
,02:32:33,153,3.3,18:11,,2775,,5491.40,,,
,02:32:34,152,3.2,18:45,,2775,,5492.00,,,
,02:32:35,152,3.1,19:21,,2775,,5492.40,,,
,02:32:36,152,3.1,19:21,,2775,,5492.80,,,
,02:32:37,152,0.0,00:00,,2775,,5493.10,,,
,02:32:38,151,0.0,00:00,,2775,,5493.10,,,
,02:32:39,151,0.0,00:00,,2775,,5493.10,,,
,02:32:40,150,0.0,00:00,,2775,,5493.10,,,
,02:32:41,150,0.0,00:00,,2775,,5493.10,,,
,02:32:42,150,0.0,00:00,,2775,,5493.10,,,
,02:32:43,149,0.0,00:00,,2775,,5493.10,,,
,02:32:44,149,0.0,00:00,,2775,,5493.10,,,
,02:32:45,149,0.0,00:00,,2775,,5493.10,,,
,02:32:46,149,0.0,00:00,,2775,,5493.10,,,
,02:32:47,150,0.0,00:00,,2775,,5493.10,,,
,02:32:48,150,0.0,00:00,,2775,,5493.10,,,
,02:32:49,150,0.0,00:00,,2775,,5493.10,,,
,02:32:50,150,0.0,00:00,,2775,,5493.10,,,
,02:32:51,150,0.0,00:00,,2775,,5493.10,,,
,02:32:52,150,0.0,00:00,,2775,,5493.10,,,
,02:32:53,149,0.0,00:00,,2775,,5493.10,,,
,02:32:54,149,0.0,00:00,,2775,,5493.10,,,
,02:32:55,148,0.0,00:00,,2775,,5493.10,,,
,02:32:56,148,0.0,00:00,,2775,,5493.10,,,
,02:32:57,148,0.0,00:00,,2775,,5493.10,,,
,02:32:58,149,0.8,75:00,,2775,,5493.10,,,
,02:32:59,149,1.4,42:51,,2775,,5493.10,,,
,02:33:00,150,2.0,30:00,,2775,,5493.10,,,
,02:33:01,150,2.0,30:00,,2775,,5493.10,,,
,02:33:02,151,2.1,28:34,,2775,,5493.10,,,
,02:33:03,151,1.8,33:20,,2775,,5493.10,,,
,02:33:04,151,1.5,40:00,,2775,,5493.40,,,
,02:33:05,151,1.0,60:00,,2775,,5493.90,,,
,02:33:06,151,0.9,66:40,,2775,,5494.40,,,
,02:33:07,150,0.0,00:00,,2775,,5494.70,,,
,02:33:08,150,0.0,00:00,,2775,,5494.70,,,
,02:33:09,150,0.0,00:00,,2775,,5494.70,,,
,02:33:10,150,0.0,00:00,,2775,,5494.70,,,
,02:33:11,150,0.0,00:00,,2775,,5494.70,,,
,02:33:12,149,0.0,00:00,,2775,,5494.70,,,
,02:33:13,149,1.1,54:33,,2775,,5494.70,,,
,02:33:14,148,0.0,00:00,,2775,,5494.80,,,
,02:33:15,148,1.1,54:33,,2775,,5494.80,,,
,02:33:16,148,0.0,00:00,,2776,,5494.80,,,
,02:33:17,148,1.1,54:33,,2776,,5494.80,,,
,02:33:18,147,0.0,00:00,,2776,,5495.20,,,
,02:33:19,147,0.0,00:00,,2776,,5495.20,,,
,02:33:20,147,0.0,00:00,,2776,,5495.20,,,
,02:33:21,147,0.0,00:00,,2776,,5495.20,,,
,02:33:22,146,0.0,00:00,,2776,,5495.20,,,
,02:33:23,146,0.0,00:00,,2776,,5495.20,,,
,02:33:24,147,0.0,00:00,,2776,,5495.20,,,
,02:33:25,147,0.0,00:00,,2776,,5495.20,,,
,02:33:26,147,0.0,00:00,,2776,,5495.20,,,
,02:33:27,147,0.0,00:00,,2776,,5495.20,,,
,02:33:28,146,0.0,00:00,,2776,,5495.20,,,
,02:33:29,146,0.0,00:00,,2776,,5495.20,,,
,02:33:30,145,0.8,75:00,,2776,,5495.20,,,
,02:33:31,145,1.1,54:33,,2776,,5495.30,,,
,02:33:32,145,1.3,46:09,,2776,,5495.40,,,
,02:33:33,146,1.0,60:00,,2776,,5495.60,,,
,02:33:34,146,0.9,66:40,,2776,,5495.90,,,
,02:33:35,146,0.0,00:00,,2776,,5496.00,,,
,02:33:36,146,0.0,00:00,,2777,,5496.00,,,
,02:33:37,147,0.0,00:00,,2777,,5496.00,,,
,02:33:38,146,0.0,00:00,,2777,,5496.10,,,
,02:33:39,146,0.0,00:00,,2777,,5496.20,,,
,02:33:40,146,0.0,00:00,,2777,,5496.20,,,
,02:33:41,146,0.0,00:00,,2777,,5496.20,,,
,02:33:42,145,0.0,00:00,,2777,,5496.20,,,
,02:33:43,144,0.0,00:00,,2777,,5496.20,,,
,02:33:44,143,0.0,00:00,,2777,,5496.20,,,
,02:33:45,143,0.0,00:00,,2777,,5496.20,,,
,02:33:46,142,0.0,00:00,,2777,,5496.20,,,
,02:33:47,141,0.0,00:00,,2777,,5496.20,,,
,02:33:48,140,0.0,00:00,,2777,,5496.20,,,
,02:33:49,140,0.0,00:00,,2777,,5496.20,,,
,02:33:50,140,0.0,00:00,,2777,,5496.20,,,
,02:33:51,140,0.0,00:00,,2777,,5496.20,,,
,02:33:52,140,0.0,00:00,,2777,,5496.20,,,
,02:33:53,141,0.0,00:00,,2777,,5496.20,,,
,02:33:54,141,0.0,00:00,,2778,,5496.20,,,
,02:33:55,141,1.2,50:00,,2778,,5496.20,,,
,02:33:56,141,1.5,40:00,,2778,,5496.50,,,
,02:33:57,141,1.8,33:20,,2778,,5496.90,,,
,02:33:58,141,1.7,35:18,,2778,,5497.70,,,
,02:33:59,141,1.6,37:30,,2778,,5498.50,,,
,02:34:00,141,1.4,42:51,,2778,,5499.00,,,
,02:34:01,141,1.4,42:51,,2778,,5499.50,,,
,02:34:02,142,1.5,40:00,,2778,,5500.10,,,
,02:34:03,142,0.0,00:00,,2778,,5500.80,,,
,02:34:04,143,0.0,00:00,,2778,,5500.80,,,
,02:34:05,143,1.2,50:00,,2778,,5500.80,,,
,02:34:06,144,1.7,35:18,,2778,,5500.90,,,
,02:34:07,145,1.9,31:35,,2778,,5501.50,,,
,02:34:08,146,1.6,37:30,,2778,,5501.80,,,
,02:34:09,146,1.5,40:00,,2778,,5502.40,,,
,02:34:10,149,1.1,54:33,,2778,,5502.40,,,
,02:34:11,150,0.9,66:40,,2778,,5502.40,,,
,02:34:12,151,0.0,00:00,,2778,,5502.40,,,
,02:34:13,152,0.0,00:00,,2778,,5502.40,,,
,02:34:14,153,0.0,00:00,,2778,,5502.40,,,
,02:34:15,154,1.5,40:00,,2778,,5502.40,,,
,02:34:16,154,2.0,30:00,,2778,,5502.50,,,
,02:34:17,154,2.6,23:05,,2778,,5503.20,,,
,02:34:18,155,2.1,28:34,,2778,,5503.40,,,
,02:34:19,155,2.0,30:00,,2779,,5504.00,,,
,02:34:20,155,1.4,42:51,,2779,,5504.40,,,
,02:34:21,155,1.2,50:00,,2779,,5504.80,,,
,02:34:22,155,0.0,00:00,,2779,,5505.20,,,
,02:34:23,154,0.0,00:00,,2779,,5505.20,,,
,02:34:24,154,0.0,00:00,,2779,,5505.20,,,
,02:34:25,154,1.2,50:00,,2779,,5505.20,,,
,02:34:26,154,1.4,42:51,,2779,,5505.40,,,
,02:34:27,154,1.7,35:18,,2779,,5505.80,,,
,02:34:28,154,1.5,40:00,,2779,,5506.30,,,
,02:34:29,154,1.7,35:18,,2779,,5506.90,,,
,02:34:30,154,1.6,37:30,,2780,,5507.50,,,
,02:34:31,154,1.7,35:18,,2780,,5508.40,,,
,02:34:32,154,1.6,37:30,,2780,,5509.00,,,
,02:34:33,154,1.8,33:20,,2780,,5509.80,,,
,02:34:34,154,1.8,33:20,,2780,,5510.40,,,
,02:34:35,154,0.0,00:00,,2780,,5511.10,,,
,02:34:36,154,0.0,00:00,,2780,,5511.10,,,
,02:34:37,154,0.0,00:00,,2780,,5511.10,,,
,02:34:38,154,0.0,00:00,,2780,,5511.10,,,
,02:34:39,154,0.0,00:00,,2780,,5511.10,,,
,02:34:40,154,0.0,00:00,,2780,,5511.10,,,
,02:34:41,154,0.0,00:00,,2780,,5511.10,,,
,02:34:42,154,0.0,00:00,,2780,,5511.10,,,
,02:34:43,154,0.0,00:00,,2781,,5511.10,,,
,02:34:44,154,1.1,54:33,,2781,,5511.10,,,
,02:34:45,154,0.0,00:00,,2781,,5511.10,,,
,02:34:46,154,0.0,00:00,,2781,,5511.10,,,
,02:34:47,155,0.0,00:00,,2781,,5511.10,,,
,02:34:48,155,0.0,00:00,,2781,,5511.10,,,
,02:34:49,156,1.0,60:00,,2781,,5511.10,,,
,02:34:50,156,1.4,42:51,,2781,,5511.10,,,
,02:34:51,156,1.4,42:51,,2781,,5511.10,,,
,02:34:52,157,0.7,85:43,,2781,,5511.10,,,
,02:34:53,157,0.5,120:00,,2781,,5511.10,,,
,02:34:54,157,0.0,00:00,,2781,,5511.10,,,
,02:34:55,157,0.0,00:00,,2782,,5511.10,,,
,02:34:56,156,0.0,00:00,,2782,,5511.10,,,
,02:34:57,155,0.0,00:00,,2782,,5511.10,,,
,02:34:58,157,0.0,00:00,,2782,,5511.10,,,
,02:34:59,158,0.0,00:00,,2782,,5511.10,,,
,02:35:00,158,0.0,00:00,,2782,,5511.10,,,
,02:35:01,158,0.0,00:00,,2782,,5511.10,,,
,02:35:02,158,0.0,00:00,,2782,,5511.10,,,
,02:35:03,158,0.0,00:00,,2782,,5511.10,,,
,02:35:04,158,0.0,00:00,,2783,,5511.10,,,
,02:35:05,158,0.0,00:00,,2783,,5511.10,,,
,02:35:06,158,1.1,54:33,,2783,,5511.10,,,
,02:35:07,158,1.5,40:00,,2783,,5511.10,,,
,02:35:08,158,1.7,35:18,,2783,,5511.10,,,
,02:35:09,158,1.8,33:20,,2783,,5511.70,,,
,02:35:10,158,1.7,35:18,,2783,,5511.70,,,
,02:35:11,158,1.7,35:18,,2783,,5512.00,,,
,02:35:12,158,1.3,46:09,,2783,,5512.40,,,
,02:35:13,158,0.9,66:40,,2783,,5512.90,,,
,02:35:14,158,0.0,00:00,,2783,,5513.20,,,
,02:35:15,158,0.0,00:00,,2783,,5513.20,,,
,02:35:16,158,0.0,00:00,,2784,,5513.20,,,
,02:35:17,158,1.3,46:09,,2784,,5513.20,,,
,02:35:18,158,1.8,33:20,,2784,,5513.30,,,
,02:35:19,158,1.9,31:35,,2784,,5513.60,,,
,02:35:20,158,1.6,37:30,,2784,,5513.80,,,
,02:35:21,158,1.5,40:00,,2784,,5514.20,,,
,02:35:22,158,1.6,37:30,,2784,,5514.40,,,
,02:35:23,158,2.0,30:00,,2784,,5515.10,,,
,02:35:24,158,2.5,24:00,,2784,,5516.10,,,
,02:35:25,158,2.6,23:05,,2784,,5517.20,,,
,02:35:26,158,2.3,26:05,,2785,,5517.90,,,
,02:35:27,159,1.9,31:35,,2785,,5518.30,,,
,02:35:28,158,2.0,30:00,,2785,,5518.70,,,
,02:35:29,158,2.4,25:00,,2785,,5519.20,,,
,02:35:30,158,2.9,20:41,,2785,,5520.10,,,
,02:35:31,158,2.9,20:41,,2785,,5521.30,,,
,02:35:32,158,2.9,20:41,,2785,,5522.20,,,
,02:35:33,157,2.8,21:26,,2785,,5522.60,,,
,02:35:34,157,2.6,23:05,,2785,,5523.10,,,
,02:35:35,157,2.5,24:00,,2785,,5523.70,,,
,02:35:36,156,2.3,26:05,,2785,,5524.40,,,
,02:35:37,156,2.2,27:16,,2785,,5524.90,,,
,02:35:38,156,2.0,30:00,,2785,,5525.30,,,
,02:35:39,156,1.9,31:35,,2785,,5525.30,,,
,02:35:40,156,1.8,33:20,,2785,,5525.50,,,
,02:35:41,156,1.7,35:18,,2785,,5525.50,,,
,02:35:42,156,1.6,37:30,,2785,,5525.80,,,
,02:35:43,156,1.6,37:30,,2785,,5525.90,,,
,02:35:44,157,1.5,40:00,,2785,,5526.10,,,
,02:35:45,157,0.0,00:00,,2785,,5526.20,,,
,02:35:46,157,0.0,00:00,,2785,,5526.20,,,
,02:35:47,157,0.0,00:00,,2785,,5526.20,,,
,02:35:48,157,0.0,00:00,,2785,,5526.20,,,
,02:35:49,157,0.0,00:00,,2785,,5526.20,,,
,02:35:50,157,0.0,00:00,,2785,,5526.20,,,
,02:35:51,156,0.0,00:00,,2785,,5526.20,,,
,02:35:52,156,0.0,00:00,,2786,,5526.20,,,
,02:35:53,155,0.0,00:00,,2786,,5526.20,,,
,02:35:54,154,0.0,00:00,,2786,,5526.20,,,
,02:35:55,154,0.0,00:00,,2786,,5526.20,,,
,02:35:56,153,0.0,00:00,,2786,,5526.20,,,
,02:35:57,153,0.0,00:00,,2786,,5526.20,,,
,02:35:58,153,0.0,00:00,,2786,,5526.20,,,
,02:35:59,152,0.0,00:00,,2786,,5526.20,,,
,02:36:00,152,0.0,00:00,,2786,,5526.20,,,
,02:36:01,151,0.0,00:00,,2786,,5526.20,,,
,02:36:02,151,0.0,00:00,,2786,,5526.20,,,
,02:36:03,151,0.0,00:00,,2786,,5526.20,,,
,02:36:04,151,0.0,00:00,,2786,,5526.20,,,
,02:36:05,151,0.0,00:00,,2786,,5526.20,,,
,02:36:06,150,0.0,00:00,,2786,,5526.20,,,
,02:36:07,150,0.0,00:00,,2786,,5526.20,,,
,02:36:08,149,0.0,00:00,,2786,,5526.20,,,
,02:36:09,149,0.0,00:00,,2786,,5526.20,,,
,02:36:10,149,0.0,00:00,,2786,,5526.20,,,
,02:36:11,148,0.0,00:00,,2786,,5526.20,,,
,02:36:12,148,0.0,00:00,,2786,,5526.20,,,
,02:36:13,148,0.0,00:00,,2786,,5526.20,,,
,02:36:14,147,0.0,00:00,,2786,,5526.20,,,
,02:36:15,147,0.0,00:00,,2786,,5526.20,,,
,02:36:16,147,0.0,00:00,,2786,,5526.20,,,
,02:36:17,147,0.0,00:00,,2786,,5526.20,,,
,02:36:18,146,0.0,00:00,,2786,,5526.20,,,
,02:36:19,146,0.0,00:00,,2786,,5526.20,,,
,02:36:20,145,0.0,00:00,,2786,,5526.20,,,
,02:36:21,145,0.0,00:00,,2786,,5526.20,,,
,02:36:22,144,0.0,00:00,,2786,,5526.20,,,
,02:36:23,143,0.0,00:00,,2786,,5526.20,,,
,02:36:24,142,0.0,00:00,,2786,,5526.20,,,
,02:36:25,142,0.0,00:00,,2786,,5526.20,,,
,02:36:26,141,0.0,00:00,,2786,,5526.20,,,
,02:36:27,141,0.0,00:00,,2786,,5526.20,,,
,02:36:28,140,0.0,00:00,,2786,,5526.20,,,
,02:36:29,139,0.0,00:00,,2786,,5526.20,,,
,02:36:30,138,0.0,00:00,,2786,,5526.20,,,
,02:36:31,136,0.0,00:00,,2786,,5526.20,,,
,02:36:32,135,0.0,00:00,,2787,,5526.20,,,
,02:36:33,134,0.0,00:00,,2787,,5526.20,,,
,02:36:34,134,0.0,00:00,,2787,,5526.20,,,
,02:36:35,134,0.0,00:00,,2787,,5526.20,,,
,02:36:36,134,0.0,00:00,,2787,,5526.20,,,
,02:36:37,133,0.0,00:00,,2787,,5526.20,,,
,02:36:38,134,0.0,00:00,,2787,,5526.20,,,
,02:36:39,134,0.0,00:00,,2787,,5526.20,,,
,02:36:40,134,0.0,00:00,,2787,,5526.20,,,
,02:36:41,134,0.0,00:00,,2787,,5526.20,,,
,02:36:42,133,0.0,00:00,,2787,,5526.20,,,
,02:36:43,133,0.0,00:00,,2788,,5526.20,,,
,02:36:44,132,0.0,00:00,,2788,,5526.20,,,
,02:36:45,132,0.0,00:00,,2788,,5526.20,,,
,02:36:46,132,0.0,00:00,,2788,,5526.20,,,
,02:36:47,132,0.0,00:00,,2788,,5526.20,,,
,02:36:48,131,0.0,00:00,,2788,,5526.20,,,
,02:36:49,131,0.0,00:00,,2788,,5526.20,,,
,02:36:50,130,0.0,00:00,,2788,,5526.20,,,
,02:36:51,130,0.0,00:00,,2788,,5526.20,,,
,02:36:52,129,0.0,00:00,,2788,,5526.20,,,
,02:36:53,129,0.0,00:00,,2788,,5526.20,,,
,02:36:54,128,0.0,00:00,,2789,,5526.20,,,
,02:36:55,128,0.0,00:00,,2789,,5526.20,,,
,02:36:56,127,0.0,00:00,,2789,,5526.20,,,
,02:36:57,127,0.0,00:00,,2789,,5526.20,,,
,02:36:58,127,0.0,00:00,,2789,,5526.20,,,
,02:36:59,126,0.0,00:00,,2789,,5526.20,,,
,02:37:00,126,0.0,00:00,,2789,,5526.20,,,
,02:37:01,126,0.0,00:00,,2789,,5526.20,,,
,02:37:02,127,0.0,00:00,,2789,,5526.20,,,
,02:37:03,127,0.0,00:00,,2789,,5526.20,,,
,02:37:04,127,0.0,00:00,,2789,,5526.20,,,
,02:37:05,127,0.0,00:00,,2789,,5526.20,,,
,02:37:06,127,0.0,00:00,,2789,,5526.20,,,
,02:37:07,127,0.0,00:00,,2789,,5526.20,,,
,02:37:08,127,0.0,00:00,,2789,,5526.20,,,
,02:37:09,127,0.0,00:00,,2790,,5526.20,,,
,02:37:10,127,0.0,00:00,,2790,,5526.20,,,
,02:37:11,127,0.0,00:00,,2790,,5526.20,,,
,02:37:12,127,0.0,00:00,,2790,,5526.20,,,
,02:37:13,127,0.0,00:00,,2790,,5526.20,,,
,02:37:14,127,0.0,00:00,,2790,,5526.20,,,
,02:37:15,127,0.0,00:00,,2790,,5526.20,,,
,02:37:16,127,0.0,00:00,,2790,,5526.20,,,
,02:37:17,127,0.0,00:00,,2790,,5526.20,,,
,02:37:18,127,0.0,00:00,,2790,,5526.20,,,
,02:37:19,127,0.0,00:00,,2790,,5526.20,,,
,02:37:20,127,0.0,00:00,,2790,,5526.20,,,
,02:37:21,127,0.0,00:00,,2790,,5526.20,,,
,02:37:22,127,0.0,00:00,,2790,,5526.20,,,
,02:37:23,127,0.0,00:00,,2790,,5526.20,,,
,02:37:24,127,0.0,00:00,,2790,,5526.20,,,
,02:37:25,127,0.0,00:00,,2790,,5526.20,,,
,02:37:26,127,0.0,00:00,,2790,,5526.20,,,
,02:37:27,127,0.0,00:00,,2790,,5526.20,,,
,02:37:28,127,0.0,00:00,,2790,,5526.20,,,
,02:37:29,127,0.0,00:00,,2790,,5526.20,,,
,02:37:30,127,0.0,00:00,,2790,,5526.20,,,
,02:37:31,127,0.0,00:00,,2790,,5526.20,,,
,02:37:32,127,0.0,00:00,,2790,,5526.20,,,
,02:37:33,127,0.0,00:00,,2790,,5526.20,,,
,02:37:34,127,0.0,00:00,,2790,,5526.20,,,
,02:37:35,127,0.0,00:00,,2790,,5526.20,,,
,02:37:36,127,0.0,00:00,,2790,,5526.20,,,
,02:37:37,127,0.0,00:00,,2790,,5526.20,,,
,02:37:38,126,0.0,00:00,,2790,,5526.20,,,
,02:37:39,126,0.0,00:00,,2790,,5526.20,,,
,02:37:40,126,0.0,00:00,,2790,,5526.20,,,
,02:37:41,126,0.0,00:00,,2790,,5526.20,,,
,02:37:42,126,0.0,00:00,,2790,,5526.20,,,
,02:37:43,126,0.0,00:00,,2790,,5526.20,,,
,02:37:44,126,0.0,00:00,,2791,,5526.20,,,
,02:37:45,127,0.0,00:00,,2791,,5526.20,,,
,02:37:46,128,0.0,00:00,,2791,,5526.20,,,
,02:37:47,128,0.0,00:00,,2791,,5526.20,,,
,02:37:48,127,0.0,00:00,,2791,,5526.20,,,
,02:37:49,126,0.0,00:00,,2791,,5526.20,,,
,02:37:50,125,0.0,00:00,,2791,,5526.20,,,
,02:37:51,124,0.0,00:00,,2791,,5526.20,,,
,02:37:52,123,0.0,00:00,,2791,,5526.20,,,
,02:37:53,121,0.0,00:00,,2791,,5526.20,,,
,02:37:54,120,0.0,00:00,,2791,,5526.20,,,
,02:37:55,119,0.0,00:00,,2791,,5526.20,,,
,02:37:56,117,0.0,00:00,,2791,,5526.20,,,
,02:37:57,116,0.0,00:00,,2791,,5526.20,,,
,02:37:58,115,0.0,00:00,,2791,,5526.20,,,
,02:37:59,115,0.0,00:00,,2791,,5526.20,,,
,02:38:00,115,0.0,00:00,,2791,,5526.20,,,
,02:38:01,115,0.0,00:00,,2791,,5526.20,,,
,02:38:02,115,0.0,00:00,,2791,,5526.20,,,
,02:38:03,116,0.0,00:00,,2791,,5526.20,,,
,02:38:04,116,0.0,00:00,,2791,,5526.20,,,
,02:38:05,116,0.0,00:00,,2791,,5526.20,,,
,02:38:06,117,0.0,00:00,,2791,,5526.20,,,
,02:38:07,117,0.0,00:00,,2791,,5526.20,,,
,02:38:08,117,0.0,00:00,,2791,,5526.20,,,
,02:38:09,117,0.0,00:00,,2791,,5526.20,,,
,02:38:10,117,0.0,00:00,,2791,,5526.20,,,
,02:38:11,117,0.0,00:00,,2791,,5526.20,,,
,02:38:12,117,0.0,00:00,,2791,,5526.20,,,
,02:38:13,118,0.0,00:00,,2791,,5526.20,,,
,02:38:14,118,0.0,00:00,,2791,,5526.20,,,
,02:38:15,118,0.0,00:00,,2791,,5526.20,,,
,02:38:16,118,0.0,00:00,,2791,,5526.20,,,
,02:38:17,118,0.0,00:00,,2791,,5526.20,,,
,02:38:18,118,0.0,00:00,,2791,,5526.20,,,
,02:38:19,118,0.0,00:00,,2791,,5526.20,,,
,02:38:20,119,0.0,00:00,,2791,,5526.20,,,
,02:38:21,120,0.0,00:00,,2790,,5526.20,,,
,02:38:22,120,0.0,00:00,,2790,,5526.20,,,
,02:38:23,121,0.0,00:00,,2790,,5526.20,,,
,02:38:24,121,0.0,00:00,,2790,,5526.20,,,
,02:38:25,121,0.0,00:00,,2790,,5526.20,,,
,02:38:26,121,0.0,00:00,,2790,,5526.20,,,
,02:38:27,121,0.0,00:00,,2790,,5526.20,,,
,02:38:28,121,0.0,00:00,,2790,,5526.20,,,
,02:38:29,120,0.0,00:00,,2790,,5526.20,,,
,02:38:30,120,0.0,00:00,,2790,,5526.20,,,
,02:38:31,120,0.0,00:00,,2790,,5526.20,,,
,02:38:32,120,0.0,00:00,,2790,,5526.20,,,
,02:38:33,119,0.0,00:00,,2790,,5526.20,,,
,02:38:34,120,0.0,00:00,,2790,,5526.20,,,
,02:38:35,120,0.0,00:00,,2790,,5526.20,,,
,02:38:36,120,0.0,00:00,,2790,,5526.20,,,
,02:38:37,121,0.0,00:00,,2790,,5526.20,,,
,02:38:38,121,0.0,00:00,,2790,,5526.20,,,
,02:38:39,121,0.0,00:00,,2790,,5526.20,,,
,02:38:40,121,0.0,00:00,,2790,,5526.20,,,
,02:38:41,121,0.0,00:00,,2790,,5526.20,,,
,02:38:42,121,0.0,00:00,,2790,,5526.20,,,
,02:38:43,121,0.0,00:00,,2790,,5526.20,,,
,02:38:44,122,0.0,00:00,,2790,,5526.20,,,
,02:38:45,122,0.0,00:00,,2790,,5526.20,,,
,02:38:46,123,0.0,00:00,,2790,,5526.20,,,
,02:38:47,123,0.0,00:00,,2790,,5526.20,,,
,02:38:48,124,0.0,00:00,,2790,,5526.20,,,
,02:38:49,124,0.0,00:00,,2790,,5526.20,,,
,02:38:50,123,0.0,00:00,,2790,,5526.20,,,
,02:38:51,123,0.0,00:00,,2790,,5526.20,,,
,02:38:52,123,0.0,00:00,,2790,,5526.20,,,
,02:38:53,123,0.0,00:00,,2790,,5526.20,,,
,02:38:54,123,0.0,00:00,,2790,,5526.20,,,
,02:38:55,123,0.0,00:00,,2790,,5526.20,,,
,02:38:56,124,0.0,00:00,,2790,,5526.20,,,
,02:38:57,124,1.1,54:33,,2790,,5526.20,,,
,02:38:58,124,0.0,00:00,,2790,,5526.20,,,
,02:38:59,124,0.0,00:00,,2790,,5526.20,,,
,02:39:00,124,0.0,00:00,,2790,,5526.20,,,
,02:39:01,125,0.0,00:00,,2790,,5526.20,,,
,02:39:02,125,0.0,00:00,,2790,,5526.20,,,
,02:39:03,126,0.0,00:00,,2790,,5526.20,,,
,02:39:04,127,0.0,00:00,,2790,,5526.20,,,
,02:39:05,128,0.0,00:00,,2790,,5526.20,,,
,02:39:06,130,0.0,00:00,,2790,,5526.20,,,
,02:39:07,131,0.0,00:00,,2790,,5526.20,,,
